 4.32 -1.3064 0.541601 -6.00076e-012 
 4.33 -1.30091 0.554638 -6.01452e-012 
 4.34 -1.2953 0.567619 -6.02851e-012 
 4.35 -1.28956 0.580544 -6.04239e-012 
 4.36 -1.28369 0.59341 -6.05616e-012 
 4.37 -1.27769 0.606217 -6.07003e-012 
 4.38 -1.27157 0.618963 -6.08402e-012 
 4.39 -1.26531 0.631648 -6.0979e-012 
 4.4 -1.25893 0.644269 -6.11189e-012 
 4.41 -1.25243 0.656826 -6.12566e-012 
 4.42 -1.2458 0.669317 -6.13964e-012 
 4.43 -1.23904 0.681742 -6.15352e-012 
 4.44 -1.23216 0.694098 -6.16751e-012 
 4.45 -1.22516 0.706385 -6.1815e-012 
 4.46 -1.21804 0.718601 -6.19527e-012 
 4.47 -1.21079 0.730745 -6.20914e-012 
 4.48 -1.20342 0.742816 -6.22291e-012 
 4.49 -1.19593 0.754813 -6.23679e-012 
 4.5 -1.18833 0.766734 -6.25067e-012 
 4.51 -1.1806 0.778579 -6.26466e-012 
 4.52 -1.17275 0.790346 -6.27864e-012 
 4.53 -1.16479 0.802034 -6.29252e-012 
 4.54 -1.15671 0.813641 -6.30651e-012 
 4.55 -1.14852 0.825168 -6.32028e-012 
 4.56 -1.14021 0.836611 -6.33416e-012 
 4.57 -1.13179 0.847971 -6.34803e-012 
 4.58 -1.12325 0.859247 -6.36202e-012 
 4.59 -1.1146 0.870436 -6.37579e-012 
 4.6 -1.10584 0.881538 -6.38978e-012 
 4.61 -1.09697 0.892553 -6.40354e-012 
 4.62 -1.08799 0.903478 -6.41731e-012 
 4.63 -1.0789 0.914312 -6.43108e-012 
 4.64 -1.06971 0.925055 -6.44484e-012 
 4.65 -1.0604 0.935706 -6.45883e-012 
 4.66 -1.05099 0.946263 -6.4726e-012 
 4.67 -1.04148 0.956725 -6.48659e-012 
 4.68 -1.03186 0.967092 -6.50058e-012 
 4.69 -1.02214 0.977362 -6.51446e-012 
 4.7 -1.01231 0.987535 -6.52833e-012 
 4.71 -1.00239 0.997608 -6.54232e-012 
 4.72 -0.99236 1.00758 -6.55609e-012 
 4.73 -0.982235 1.01746 -6.57008e-012 
 4.74 -0.972011 1.02723 -6.58384e-012 
 4.75 -0.961691 1.03689 -6.59772e-012 
 4.76 -0.951274 1.04646 -6.6116e-012 
 4.77 -0.940762 1.05592 -6.62559e-012 
 4.78 -0.930156 1.06527 -6.63947e-012 
 4.79 -0.919457 1.07452 -6.65334e-012 
 4.8 -0.908666 1.08366 -6.66722e-012 
 4.81 -0.897784 1.0927 -6.6811e-012 
 4.82 -0.886812 1.10162 -6.69487e-012 
 4.83 -0.875752 1.11043 -6.70874e-012 
 4.84 -0.864604 1.11913 -6.72251e-012 
 4.85 -0.853369 1.12772 -6.73639e-012 
 4.86 -0.84205 1.1362 -6.75027e-012 
 4.87 -0.830646 1.14456 -6.76437e-012 
 4.88 -0.819159 1.15281 -6.77813e-012 
 4.89 -0.80759 1.16095 -6.79212e-012 
 4.9 -0.79594 1.16896 -6.80611e-012 
 4.91 -0.784211 1.17687 -6.81988e-012 
 4.92 -0.772403 1.18465 -6.83364e-012 
 4.93 -0.760518 1.19231 -6.84763e-012 
 4.94 -0.748557 1.19986 -6.8614e-012 
 4.95 -0.736522 1.20728 -6.87539e-012 
 4.96 -0.724412 1.21459 -6.88927e-012 
 4.97 -0.71223 1.22177 -6.90326e-012 
 4.98 -0.699977 1.22883 -6.91713e-012 
 4.99 -0.687654 1.23577 -6.93112e-012 
 5 -0.675262 1.24259 -6.94478e-012 
 5.01 -0.662803 1.24928 -6.95866e-012 
 5.02 -0.650277 1.25584 -6.97264e-012 
 5.03 -0.637686 1.26228 -6.98641e-012 
 5.04 -0.625032 1.2686 -7.0004e-012 
 5.05 -0.612315 1.27478 -7.01417e-012 
 5.06 -0.599537 1.28084 -7.02816e-012 
 5.07 -0.586698 1.28677 -7.04214e-012 
 5.08 -0.573801 1.29258 -7.0558e-012 
 5.09 -0.560847 1.29825 -7.0699e-012 
 5.1 -0.547837 1.30379 -7.08389e-012 
 5.11 -0.534772 1.30921 -7.09766e-012 
 5.12 -0.521653 1.31449 -7.11153e-012 
 5.13 -0.508483 1.31964 -7.12552e-012 
 5.14 -0.495261 1.32466 -7.13929e-012 
 5.15 -0.48199 1.32954 -7.15328e-012 
 5.16 -0.468671 1.3343 -7.16716e-012 
 5.17 -0.455304 1.33892 -7.18126e-012 
 5.18 -0.441893 1.3434 -7.19502e-012 
 5.19 -0.428437 1.34775 -7.20901e-012 
 5.2 -0.414938 1.35197 -7.22289e-012 
 5.21 -0.401398 1.35605 -7.23699e-012 
 5.22 -0.387817 1.36 -7.25076e-012 
 5.23 -0.374198 1.36381 -7.26463e-012 
 5.24 -0.360542 1.36748 -7.27862e-012 
 5.25 -0.346849 1.37102 -7.2925e-012 
 5.26 -0.333122 1.37442 -7.30649e-012 
 5.27 -0.319361 1.37768 -7.32037e-012 
 5.28 -0.305569 1.38081 -7.33413e-012 
 5.29 -0.291745 1.38379 -7.34801e-012 
 5.3 -0.277893 1.38664 -7.362e-012 
 5.31 -0.264013 1.38935 -7.3761e-012 
 5.32 -0.250107 1.39192 -7.39009e-012 
 5.33 -0.236175 1.39435 -7.40397e-012 
 5.34 -0.22222 1.39665 -7.41784e-012 
